sMeanPktSz,SrcRate
98,0
98,0
98,0
98,0
98,0
98,0
1261.484741,45.607334
1341.93103,46.235146
1353.980225,50.44006
1348.568481,39.220009
98,0
98,0
637,40.122375
74,0.666657
98,0
98,0
98,0
98,0
184.199997,30.06818
836.666687,96.607162
98,0
98,0
98,0
643.384644,59.432125
98,0
1237.46875,25.404696
1324.923096,25.81179
102,0
94,0
1347.130493,24.178312
1320.169189,26.586132
219.72728,82.418488
98,0
154,15.159324
150,15.851377
98,0
98,0
98,0
98,0
98,0
98,0
98,0
90,0
98,0
76.333336,82.613907
196.75,49.990837
98,0
1243.956909,23.002226
1349.039429,25.219585
1321.884644,26.51786
1336.008667,23.90765
98,0
98,0
119.333336,2.844157
54,0
54,0
58,0
42,0
98,0
96,0
96,0
85,0
85,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
98,0
98,0
98,0
98,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
58,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
1246.748291,30.026503
1339.483887,24.605202
1339.015503,26.256557
699.307678,65.993896
1332.179443,23.570559
98,0
58,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
96,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
62,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
62,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
96,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
636.200012,37.017502
58,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
93,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
65,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
98,0
176.666672,25.026903
176,27.432207
176.666672,27.432583
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
93,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
65,0
42,0
42,0
42,0
42,0
98,0
42,0
72,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
49,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
82,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
98,0
433.200012,58.477253
58,0
42,0
42,0
42,0
42,0
42,0
72,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
82,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
49,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
42,0
90,0
42,0
42,0
42,0
42,0
42,0
42,0
